0	2849098	5328546253684121	5328546250835023
Average time spent by a process in barrier 0 (in nanoseconds): 2412366.000000

0	21763	5328546253804280	5328546253782517
Average time spent by a process in barrier 1 (in nanoseconds): 80001.200000

0	16942	5328546253859906	5328546253842964
Average time spent by a process in barrier 2 (in nanoseconds): 42456.900000

0	11640	5328546253904375	5328546253892735
Average time spent by a process in barrier 3 (in nanoseconds): 37384.500000

0	11790	5328546253949434	5328546253937644
Average time spent by a process in barrier 4 (in nanoseconds): 27218.300000

0	19125	5328546254003733	5328546253984608
Average time spent by a process in barrier 5 (in nanoseconds): 33829.300000

0	10627	5328546254051590	5328546254040963
Average time spent by a process in barrier 6 (in nanoseconds): 52117.000000

0	9619	5328546254121731	5328546254112112
Average time spent by a process in barrier 7 (in nanoseconds): 34492.300000

2	18430	5328546255769669	5328546255751239
3	18976	5328546255669909	5328546255650933
3	19421	5328546255695467	5328546255676046
3	19223	5328546255720369	5328546255701146
3	17700	5328546255743901	5328546255726201
3	18628	5328546255768528	5328546255749900
4	16893	5328546255670212	5328546255653319
4	17034	5328546255695543	5328546255678509
4	17514	5328546255721013	5328546255703499
4	16052	5328546255744989	5328546255728937
4	17892	5328546255769020	5328546255751128
6	15761	5328546255667871	5328546255652110
6	16201	5328546255693345	5328546255677144
6	16405	5328546255718768	5328546255702363
6	14443	5328546255742450	5328546255728007
6	16819	5328546255766676	5328546255749857
6	15611	5328546255791379	5328546255775768
5	21743	5328546255670300	5328546255648557
5	21310	5328546255695362	5328546255674052
5	22435	5328546255721102	5328546255698667
5	18942	5328546255743406	5328546255724464
5	22173	5328546255768963	5328546255746790
5	21176	5328546255793578	5328546255772402
7	19195	5328546255695078	5328546255675883
7	19665	5328546255720610	5328546255700945
7	16509	5328546255742942	5328546255726433
7	20213	5328546255768775	5328546255748562
7	18647	5328546255793256	5328546255774609
8	17527	5328546255696048	5328546255678521
8	16780	5328546255721156	5328546255704376
8	15914	5328546255744845	5328546255728931
8	16875	5328546255769310	5328546255752435
8	17402	5328546255794506	5328546255777104
Average time spent by a process in barrier 40 (in nanoseconds): 17334.100000

0	7688	5328546255697548	5328546255689860
Average time spent by a process in barrier 41 (in nanoseconds): 18018.500000

0	7096	5328546255722157	5328546255715061
Average time spent by a process in barrier 42 (in nanoseconds): 17721.800000

0	6373	5328546255745472	5328546255739099
Average time spent by a process in barrier 43 (in nanoseconds): 15888.000000

0	7058	5328546255770259	5328546255763201
Average time spent by a process in barrier 44 (in nanoseconds): 17877.300000

0	6882	5328546255795258	5328546255788376
Average time spent by a process in barrier 45 (in nanoseconds): 17327.700000

0	7185	5328546255818985	5328546255811800
9	20701	5328546255718188	5328546255697487
9	19682	5328546255742309	5328546255722627
9	21081	5328546255766912	5328546255745831
9	20745	5328546255791799	5328546255771054
9	21170	5328546255816480	5328546255795310
9	27455	5328546255847650	5328546255820195
Average time spent by a process in barrier 46 (in nanoseconds): 18128.900000

0	5585	5328546255849275	5328546255843690
Average time spent by a process in barrier 47 (in nanoseconds): 20056.600000

0	7073	5328546255874222	5328546255867149
Average time spent by a process in barrier 48 (in nanoseconds): 16969.600000

0	6903	5328546255898479	5328546255891576
1	17086	5328546255792924	5328546255775838
1	21444	5328546255820225	5328546255798781
1	22945	5328546255848330	5328546255825385
1	17757	5328546255871780	5328546255854023
1	17709	5328546255896332	5328546255878623
2	19087	5328546255794437	5328546255775350
2	17433	5328546255818539	5328546255801106
2	19232	5328546255847186	5328546255827954
2	19038	5328546255873714	5328546255854676
2	19982	5328546255899420	5328546255879438
3	19441	5328546255793614	5328546255774173
3	20884	5328546255820783	5328546255799899
3	21640	5328546255848118	5328546255826478
3	18429	5328546255872221	5328546255853792
3	17643	5328546255896242	5328546255878599
3	23172	5328546255924753	5328546255901581
4	17200	5328546255793933	5328546255776733
4	16573	5328546255817830	5328546255801257
4	18402	5328546255847634	5328546255829232
4	16712	5328546255872924	5328546255856212
4	18794	5328546255899797	5328546255881003
4	17641	5328546255924381	5328546255906740
6	14822	5328546255814934	5328546255800112
6	18512	5328546255847018	5328546255828506
6	15348	5328546255870578	5328546255855230
6	17506	5328546255896982	5328546255879476
6	19011	5328546255922984	5328546255903973
5	25044	5328546255821879	5328546255796835
5	22625	5328546255848303	5328546255825678
